descricao,discente,id_curso,id_turma,media_final,numero_total_faltas,reposicao,nome,periodoano
APROVADO,f74bf296c401914f196022de0ec7b118,10320810.0,57586079,9.9,2.0,f,CÁLCULO III,20162
REPROVADO,33718f1ed843e3249c67e3da9dcc0c6e,10320810.0,57586079,1.8,24.0,f,CÁLCULO III,20162
APROVADO,6b57445bd746a763cb6d414131da4c4b,10320810.0,57586079,8.4,14.0,f,CÁLCULO III,20162
APROVADO POR NOTA,5783560df6803964aa204fe2a2474509,10320810.0,57586079,6.2,2.0,f,CÁLCULO III,20162
REPROVADO,924a8972db2f0dfe6117c2a04cc197b6,10320810.0,57586079,4.3,16.0,t,CÁLCULO III,20162
REPROVADO,924a8972db2f0dfe6117c2a04cc197b6,10320810.0,57586079,4.3,16.0,f,CÁLCULO III,20162
REPROVADO,a4f155a4817c76789d205bb78ec71168,10320810.0,57586079,1.7,10.0,f,CÁLCULO III,20162
REPROVADO,b389aaff60c320f35df67e8be8697713,10320810.0,57586079,1.4,20.0,f,CÁLCULO III,20162
REPROVADO,5d54909fad2a8f3bba766e6dda80607b,10320810.0,57586079,0.7,18.0,f,CÁLCULO III,20162
CANCELADO,14f830d8ca4fb20e198967c6dd108d4c,10320810.0,57586079,0.0,68.0,f,CÁLCULO III,20162
REPROVADO POR MÉDIA E POR FALTAS,2b9f9e074f8521e35d1739463c649fd6,10320810.0,57586079,0.0,66.0,f,CÁLCULO III,20162
APROVADO POR NOTA,614a842eec07298965c9505e3cb39cd3,10320810.0,57586079,5.3,16.0,f,CÁLCULO III,20162
REPROVADO POR MÉDIA E POR FALTAS,7a1545aa60679963086f56f2e857f753,10320810.0,57586079,0.0,76.0,f,CÁLCULO III,20162
REPROVADO,8241a646ed8a7eb96e5e53ca56236c9d,10320810.0,57586079,1.3,18.0,f,CÁLCULO III,20162
REPROVADO POR MÉDIA E POR FALTAS,0250be8f1f758c1a90c2901838bd6639,10320810.0,57586079,0.0,64.0,f,CÁLCULO III,20162
REPROVADO,67a850f4542904b8cc0ea8b821ec4bd1,10320810.0,57586077,1.5,10.0,f,CÁLCULO III,20162
REPROVADO,71d3a58ec8c9df656ed01ccaeb7fb0d7,10320810.0,57586077,0.3,0.0,f,CÁLCULO III,20162
REPROVADO,0c206ee39ec49c7236ea1777d64f7a34,10320810.0,57586077,3.3,0.0,f,CÁLCULO III,20162
REPROVADO,0c206ee39ec49c7236ea1777d64f7a34,10320810.0,57586077,3.3,0.0,t,CÁLCULO III,20162
REPROVADO,8ef196676a430fd41f847495384496d8,10320810.0,57586077,0.2,6.0,f,CÁLCULO III,20162
REPROVADO,c814ae793ef1b2407db108c478619667,10320810.0,57586077,2.0,2.0,f,CÁLCULO III,20162
CANCELADO,bf87948923b824631975b241a705e69b,10320810.0,57586077,1.8,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,682289a52556bea144e09e918cf6cd33,10320810.0,57586077,5.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,682289a52556bea144e09e918cf6cd33,10320810.0,57586077,5.0,2.0,t,CÁLCULO III,20162
APROVADO POR NOTA,6a7b0458b614bc13db6eb50780729ec5,10320810.0,57586077,5.2,4.0,f,CÁLCULO III,20162
APROVADO,3f20b347b26ac5527f61432f9779ad67,10320810.0,57586077,9.7,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,c017e5dc0f23ee56a2335151a678e130,10320810.0,57586077,5.5,4.0,t,CÁLCULO III,20162
APROVADO POR NOTA,c017e5dc0f23ee56a2335151a678e130,10320810.0,57586077,5.5,4.0,f,CÁLCULO III,20162
APROVADO POR NOTA,95f9ad2fc91946920a7c8936f5a84b89,10320810.0,57586077,5.7,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,b750ec9501760168e8c5adb6acfe5c1f,10320810.0,57586077,5.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,b0f2b86078ea558ad0b70a1871faa762,10320810.0,57586077,5.5,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,de27b5595c213767b631d47f9dc0ee0f,10320810.0,57586077,6.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,0feb9f30876c2287e5dde04cc12ed7af,10320810.0,57586077,6.5,2.0,f,CÁLCULO III,20162
REPROVADO,969d77b5a4ec8f88e9250c2af5b15130,10320810.0,57586077,0.0,6.0,f,CÁLCULO III,20162
REPROVADO,5d9451d18e612dd2cf72630622a2091b,10320810.0,57586077,3.5,0.0,f,CÁLCULO III,20162
REPROVADO,5d9451d18e612dd2cf72630622a2091b,10320810.0,57586077,3.5,0.0,t,CÁLCULO III,20162
APROVADO,27750ef8e05eb6c90e6e28bbc661f087,10320810.0,57586077,8.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,5d039a42b613ef7b83715d1e8eee6f1d,10320810.0,57586077,5.2,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,5d039a42b613ef7b83715d1e8eee6f1d,10320810.0,57586077,5.2,0.0,t,CÁLCULO III,20162
APROVADO POR NOTA,bc087b6bc6f0174ccdd52e94af0ef239,10320810.0,57586077,5.5,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,6a5fac0146f71db1f321f0ff419ed2c2,10320810.0,57586077,6.2,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,87c5fee9dd9fb901416fbac4f3a8908a,10320810.0,57586077,6.2,0.0,f,CÁLCULO III,20162
REPROVADO,c0743c9193b93827289f5331858d29ef,10320810.0,57586077,1.7,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,b00c526b3a53feecfcb0bf4a63e7dd42,10320810.0,57586077,5.8,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,b00c526b3a53feecfcb0bf4a63e7dd42,10320810.0,57586077,5.8,0.0,t,CÁLCULO III,20162
REPROVADO,08f55a0b68dfecffa8d9add360ef7d10,10320810.0,57586077,3.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,9b141dc8a9bde036ab6c3d0caa25f199,10320810.0,57586077,5.8,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,9b141dc8a9bde036ab6c3d0caa25f199,10320810.0,57586077,5.8,0.0,t,CÁLCULO III,20162
REPROVADO,956ea784c24907c33ab9223a86077c30,10320810.0,57586077,2.5,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,ffb7b904ab4eec741ee423353f363b27,10320810.0,57586077,5.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,ffb7b904ab4eec741ee423353f363b27,10320810.0,57586077,5.0,2.0,t,CÁLCULO III,20162
APROVADO POR NOTA,1a98467ebdf00fad52bd26210d8589b9,10320810.0,57586077,5.3,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,1a98467ebdf00fad52bd26210d8589b9,10320810.0,57586077,5.3,0.0,t,CÁLCULO III,20162
APROVADO POR NOTA,84de1f24f75ee396b40f4dfe7bfd247e,10320810.0,57586077,6.7,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,fd5206b9128f3d65d05d5d08dc7bcf9f,10320810.0,57586077,6.7,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,d616d436e0d72bbf222ff2592d44e1c9,10320810.0,57586077,5.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,0881218364d1141b057673133b0eccb9,10320810.0,57586077,5.0,0.0,f,CÁLCULO III,20162
REPROVADO,f7da15d2e7a89527a0fcac79e9160179,10320810.0,57586077,1.2,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,7929dfd62113a1fdfbded2a0f63dc6a1,10320810.0,57586077,6.5,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,f4cf10555254555f0e772b11f3229694,10320810.0,57586077,5.8,2.0,f,CÁLCULO III,20162
REPROVADO,39d109d62b06f7596cc83cc5c03a3625,10320810.0,57586077,1.3,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,f3bebda1fbd7700ada8b59e42bf6d633,10320810.0,57586077,5.5,2.0,f,CÁLCULO III,20162
REPROVADO,08b6ed3e58d58142e964b8c3edf83b5d,10320810.0,57586077,1.7,4.0,f,CÁLCULO III,20162
APROVADO POR NOTA,3373cc05daf255d49aa246684fcefe75,10320810.0,57586077,5.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,06a696615a329a68c1a9f2bbaee2e65f,10320810.0,57586077,5.0,0.0,f,CÁLCULO III,20162
APROVADO,8062384ff88071751cc014720c88cf10,10320810.0,57586077,7.3,0.0,f,CÁLCULO III,20162
APROVADO,cb8809586c9df7be38652c6ec95d144a,10320810.0,57586077,7.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,16bf5bbe7119bf6a6f3b989fe93d7b0d,10320810.0,57586077,5.3,0.0,f,CÁLCULO III,20162
APROVADO,828172fe9832854e9ac0a2e5144330d3,10320810.0,57586077,7.0,4.0,f,CÁLCULO III,20162
REPROVADO,654dcdbbea0ea9825dda213e649855fc,10320810.0,57586080,3.2,16.0,f,CÁLCULO III,20162
APROVADO POR NOTA,8b86700c05dc7e14015f71a93ffb55e1,10320810.0,57586080,5.0,14.0,f,CÁLCULO III,20162
APROVADO,8bd95303461b46a805d0de93f7d7667b,10320810.0,57586080,7.3,14.0,f,CÁLCULO III,20162
APROVADO POR NOTA,641d47b30f4708236f5ba67ca60b39b0,10320810.0,57586080,6.1,12.0,f,CÁLCULO III,20162
APROVADO POR NOTA,799d3faebd20bdd1b7b108a95cb9b987,10320810.0,57586080,5.9,12.0,f,CÁLCULO III,20162
APROVADO POR NOTA,4efe1e6075d5a82d3dcaa6f38326181e,10320810.0,57586080,6.9,4.0,f,CÁLCULO III,20162
APROVADO POR NOTA,e1363039a5cc77db5f5d0474c84b3a15,10320810.0,57586080,5.3,2.0,f,CÁLCULO III,20162
REPROVADO POR MÉDIA E POR FALTAS,4cad37fabe14d4478b35408781b3a240,10320810.0,57586080,0.0,60.0,f,CÁLCULO III,20162
APROVADO POR NOTA,23193d1431fe50133041a2286cd54b80,10320810.0,57586080,5.7,6.0,f,CÁLCULO III,20162
APROVADO POR NOTA,6efeee4bb12ecd94577de484fdac266f,10320810.0,57586080,6.0,2.0,t,CÁLCULO III,20162
APROVADO POR NOTA,6efeee4bb12ecd94577de484fdac266f,10320810.0,57586080,6.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,8aa7aa6744721233239fdd6d60f7e50e,10320810.0,57586080,6.9,4.0,f,CÁLCULO III,20162
APROVADO POR NOTA,3d3e8c05f5333d3b79ae2cfd731f85a7,10320810.0,57586080,5.5,16.0,f,CÁLCULO III,20162
REPROVADO,a95febdba934b0b762617b2fb38b65d7,10320810.0,57586080,4.3,2.0,f,CÁLCULO III,20162
REPROVADO,a95febdba934b0b762617b2fb38b65d7,10320810.0,57586080,4.3,2.0,t,CÁLCULO III,20162
REPROVADO,0b05cdf39935305fef5b414edeb8a308,10320810.0,57586080,3.7,16.0,f,CÁLCULO III,20162
REPROVADO,0b05cdf39935305fef5b414edeb8a308,10320810.0,57586080,3.7,16.0,t,CÁLCULO III,20162
APROVADO,cb6118c90abd8dd9e416d9711d920c4f,10320810.0,57586080,7.7,16.0,f,CÁLCULO III,20162
APROVADO,3933eb2da1c9e7d38123c63e32145813,10320810.0,57586080,7.3,12.0,f,CÁLCULO III,20162
REPROVADO,471f0d92503cf91e2e603363514c9e64,10320810.0,57586080,2.0,16.0,f,CÁLCULO III,20162
REPROVADO,0b6f16f3e2163563649d5f66cb2a4168,10320810.0,57586080,4.5,2.0,f,CÁLCULO III,20162
REPROVADO,0b6f16f3e2163563649d5f66cb2a4168,10320810.0,57586080,4.5,2.0,t,CÁLCULO III,20162
REPROVADO,8bbf23f3cb5de2bd95f371bb1d20e262,10320810.0,57586080,1.5,12.0,f,CÁLCULO III,20162
APROVADO POR NOTA,adc918e881c35baa81d8d720d6a20f21,10320810.0,57586080,5.0,2.0,t,CÁLCULO III,20162
APROVADO POR NOTA,adc918e881c35baa81d8d720d6a20f21,10320810.0,57586080,5.0,2.0,f,CÁLCULO III,20162
APROVADO,e7382fe6743c38a8c44dfb226ec54a0a,10320810.0,57586080,7.0,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,bf05c88be8e5496f27ba6b8402d087a8,10320810.0,57586080,5.0,12.0,f,CÁLCULO III,20162
APROVADO POR NOTA,3ff3c3b64c5b5dcb8a97545ec096061c,10320810.0,57586080,5.2,6.0,f,CÁLCULO III,20162
APROVADO POR NOTA,977e2d7dc85856c9ff5b79cff7106101,10320810.0,57586080,6.0,10.0,f,CÁLCULO III,20162
APROVADO POR NOTA,2403adc94e857a8ee96516d65534c322,10320810.0,57586080,5.0,16.0,f,CÁLCULO III,20162
APROVADO POR NOTA,144322f2c62bf329d11ee4d04b95a9e7,10320810.0,57586080,6.1,12.0,f,CÁLCULO III,20162
CANCELADO,ea9f29e16c7b46ee9a7984794756620b,10320810.0,57586080,2.3,38.0,f,CÁLCULO III,20162
APROVADO POR NOTA,e46d6445b5c18eb2ae24f418f1566e4f,10320810.0,57586080,6.4,4.0,f,CÁLCULO III,20162
APROVADO POR NOTA,3c53595f359b80c379260a88369a85c8,10320810.0,57586080,5.2,16.0,f,CÁLCULO III,20162
APROVADO,369d26ea932a9d34d48a5c649e8e6e1e,10320810.0,57586080,7.3,12.0,f,CÁLCULO III,20162
APROVADO,0a93b4bfeb42e6052057d31b86884754,10320810.0,57586080,7.5,14.0,f,CÁLCULO III,20162
APROVADO,0a93b4bfeb42e6052057d31b86884754,10320810.0,57586080,7.5,14.0,t,CÁLCULO III,20162
REPROVADO POR MÉDIA E POR FALTAS,2c6c456672492d4570b7878e573b8f24,10320810.0,57586080,0.6,42.0,f,CÁLCULO III,20162
REPROVADO,e399021baf2ba3e367bad1afb72356c4,10320810.0,57586080,4.5,16.0,f,CÁLCULO III,20162
REPROVADO,e399021baf2ba3e367bad1afb72356c4,10320810.0,57586080,4.5,16.0,t,CÁLCULO III,20162
APROVADO POR NOTA,66405b69e8a548de93166542c4170f6d,10320810.0,57586080,6.6,16.0,f,CÁLCULO III,20162
APROVADO POR NOTA,5f11ef3327d0a4a7dd0ad2634b3238f9,10320810.0,57586080,5.6,8.0,f,CÁLCULO III,20162
APROVADO,8332e9e90662c125d7f6de76c3d1f0a9,10320810.0,57586080,7.0,6.0,f,CÁLCULO III,20162
REPROVADO,2eab460b95adaec7ee2ecaae89bafc3d,10320810.0,57586080,0.8,10.0,f,CÁLCULO III,20162
APROVADO,7734dd83868724475105f947cd59659a,10320810.0,57586080,7.7,8.0,f,CÁLCULO III,20162
REPROVADO,5653835d930a4174b0123596cea2bfd8,10320810.0,57586080,4.5,10.0,f,CÁLCULO III,20162
REPROVADO,5653835d930a4174b0123596cea2bfd8,10320810.0,57586080,4.5,10.0,t,CÁLCULO III,20162
CANCELADO,449b3e7426995cd8e9a37500a4036bdb,10320810.0,57586080,0.0,62.0,f,CÁLCULO III,20162
REPROVADO,324ebf7db0ca091e704046c9da1b7338,10320810.0,57586076,0.2,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,548b8524245fb6ca6c779e76ba57f815,10320810.0,57586076,5.8,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,6ceb5d2cb82109503a7186de4cddd6c5,10320810.0,57586076,6.4,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,a3bc6f821ed792af2d8d67f97c4ddb5b,10320810.0,57586076,5.0,2.0,t,CÁLCULO III,20162
APROVADO POR NOTA,a3bc6f821ed792af2d8d67f97c4ddb5b,10320810.0,57586076,5.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,774b702903ae9af5122d54ca9e1a43cc,10320810.0,57586076,5.3,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,77b9059f5da4da5bf53e6950d52f76a9,10320810.0,57586076,6.2,0.0,f,CÁLCULO III,20162
APROVADO POR NOTA,25dd0216691e1644cfb19c0bfb7ff8b3,10320810.0,57586076,5.2,2.0,f,CÁLCULO III,20162
REPROVADO,e513c185e788dec85722a68362bf2fbf,10320810.0,57586076,0.0,2.0,f,CÁLCULO III,20162
APROVADO POR NOTA,4e9a8d39d0d94427e9fbcc39d19ce7b8,10320810.0,57586076,5.0,0.0,f,CÁLCULO III,20162
